,0
X_media_adstocked.5.2,0.0
X_media_adstocked.6.2,0.0
X_media_adstocked.7.2,0.0
X_media_adstocked.8.2,0.0
X_media_adstocked.9.2,0.0
X_media_adstocked.10.2,0.0
X_media_adstocked.11.2,0.0
X_media_adstocked.12.2,0.0
X_media_adstocked.13.2,0.0
X_media_adstocked.14.2,0.0
X_media_adstocked.15.2,0.0
X_media_adstocked.16.2,0.0
X_media_adstocked.17.2,0.0
X_media_adstocked.18.2,0.0
X_media_adstocked.19.2,0.0
X_media_adstocked.20.2,0.0
X_media_adstocked.21.2,0.0
X_media_adstocked.22.2,0.0
X_media_adstocked.23.2,0.0
X_media_adstocked.24.2,0.0
X_media_adstocked.25.2,0.0
X_media_adstocked.26.2,0.0
X_media_adstocked.27.2,1.2518778111105215
X_media_adstocked.28.2,2.094730672589919
X_media_adstocked.29.2,2.3034791419489093
X_media_adstocked.30.2,1.7351127373608082
X_media_adstocked.31.2,0.0
X_media_adstocked.32.2,0.0
X_media_adstocked.33.2,0.0
X_media_adstocked.34.2,0.0
X_media_adstocked.35.2,0.0
X_media_adstocked.36.2,0.0
X_media_adstocked.37.2,0.0
X_media_adstocked.38.2,0.0
X_media_adstocked.39.2,0.0
X_media_adstocked.40.2,0.0
X_media_adstocked.41.2,0.0
X_media_adstocked.42.2,0.0
X_media_adstocked.43.2,0.0
X_media_adstocked.44.2,0.0
X_media_adstocked.45.2,0.0
X_media_adstocked.46.2,0.0
X_media_adstocked.47.2,0.0
X_media_adstocked.48.2,0.0
X_media_adstocked.49.2,0.0
X_media_adstocked.50.2,0.0
X_media_adstocked.51.2,0.0
X_media_adstocked.52.2,0.0
X_media_adstocked.53.2,1.2518778111105215
X_media_adstocked.54.2,2.094730672589919
X_media_adstocked.55.2,2.3034791419489093
X_media_adstocked.56.2,1.7351127373608082
X_media_adstocked.57.2,0.0
X_media_adstocked.58.2,0.0
X_media_adstocked.59.2,0.0
X_media_adstocked.60.2,0.0
X_media_adstocked.61.2,0.0
X_media_adstocked.62.2,0.0
X_media_adstocked.63.2,0.0
X_media_adstocked.64.2,0.0
X_media_adstocked.65.2,0.0
X_media_adstocked.66.2,0.0
X_media_adstocked.67.2,0.0
X_media_adstocked.68.2,0.0
X_media_adstocked.69.2,0.0
X_media_adstocked.70.2,0.0
X_media_adstocked.71.2,0.0
X_media_adstocked.72.2,0.0
X_media_adstocked.73.2,0.0
X_media_adstocked.74.2,0.0
X_media_adstocked.75.2,0.0
X_media_adstocked.76.2,0.0
X_media_adstocked.77.2,0.0
X_media_adstocked.78.2,0.0
X_media_adstocked.79.2,1.2518778111105215
X_media_adstocked.80.2,2.094730672589919
X_media_adstocked.81.2,2.3034791419489093
X_media_adstocked.82.2,1.7351127373608082
X_media_adstocked.83.2,0.0
X_media_adstocked.84.2,0.0
X_media_adstocked.85.2,0.0
X_media_adstocked.86.2,0.0
X_media_adstocked.87.2,0.0
X_media_adstocked.88.2,0.0
X_media_adstocked.89.2,0.0
X_media_adstocked.90.2,0.0
X_media_adstocked.91.2,0.0
X_media_adstocked.92.2,0.0
X_media_adstocked.93.2,0.0
X_media_adstocked.94.2,0.0
X_media_adstocked.95.2,0.0
X_media_adstocked.96.2,0.0
X_media_adstocked.97.2,0.0
X_media_adstocked.98.2,0.0
X_media_adstocked.99.2,0.0
X_media_adstocked.100.2,0.0
X_media_adstocked.101.2,0.0
X_media_adstocked.102.2,0.0
X_media_adstocked.103.2,0.0
X_media_adstocked.104.2,0.0
X_media_adstocked.105.2,1.2518778111105215
X_media_adstocked.106.2,2.094730672589919
X_media_adstocked.107.2,2.3034791419489093
X_media_adstocked.108.2,1.7351127373608082
X_media_adstocked.109.2,0.0
X_media_adstocked.110.2,0.0
X_media_adstocked.111.2,0.0
X_media_adstocked.112.2,0.0
X_media_adstocked.113.2,0.0
X_media_adstocked.114.2,0.0
X_media_adstocked.115.2,0.0
X_media_adstocked.116.2,0.0
X_media_adstocked.117.2,0.0
X_media_adstocked.118.2,0.0
X_media_adstocked.119.2,0.0
X_media_adstocked.120.2,0.0
X_media_adstocked.121.2,0.0
X_media_adstocked.122.2,0.0
X_media_adstocked.123.2,0.0
X_media_adstocked.124.2,0.0
X_media_adstocked.125.2,0.0
X_media_adstocked.126.2,0.0
X_media_adstocked.127.2,0.0
X_media_adstocked.128.2,0.0
X_media_adstocked.129.2,0.0
X_media_adstocked.130.2,0.0
X_media_adstocked.131.2,1.2518778111105215
X_media_adstocked.132.2,2.094730672589919
X_media_adstocked.133.2,2.3034791419489093
X_media_adstocked.134.2,1.7351127373608082
X_media_adstocked.135.2,0.0
X_media_adstocked.136.2,0.0
X_media_adstocked.137.2,0.0
X_media_adstocked.138.2,0.0
X_media_adstocked.139.2,0.0
X_media_adstocked.140.2,0.0
X_media_adstocked.141.2,0.0
X_media_adstocked.142.2,0.0
X_media_adstocked.143.2,0.0
X_media_adstocked.144.2,0.0
lag_weights.1,0.5238381366224839
lag_weights.2,0.9551889262599691
lag_weights.3,0.7706388837246978
lag_weights.4,0.33378696482285863
